US1,US2,US3,US4,US5,US6,US7,US8,US9,US10,US11,US12,US13,US14,US15,US16,US17,US18,US19,US20,US21,US22,US23,US24,label
2.953,3.48802,3.456145,1.021235,3.8166,1.483645,2.57925,3.283325,1.041525,1.38035,4.701975,1.306625,3.2475500000000004,2.2652,4.97748,1.27056,4.976865,4.65155,4.7903,4.930325,2.5744999999999996,1.22818,1.5484149999999999,1.324715,Slight-Right-Turn
0.42300000000000004,2.4786599999999996,2.4987549999999996,4.200315,3.4674000000000005,3.001135,3.00671,4.757175,1.7461749999999998,3.56955,3.4338750000000005,1.348835,0.79415,2.35,1.41932,3.0094399999999997,4.421625000000001,3.25775,0.9691000000000001,0.47112499999999996,0.7265,2.98682,4.837845,3.821135,Slight-Right-Turn
3.1369999999999996,3.6715400000000002,4.869434999999999,3.3637149999999996,1.6438000000000001,4.635355000000001,3.27873,5.009835000000001,3.6114249999999997,3.35905,3.814305,2.150825,1.9362500000000002,3.4099999999999997,0.96892,3.0551999999999992,0.581215,4.41925,1.0157000000000003,1.9110749999999999,2.6207,4.74546,0.9924550000000001,4.884425,Sharp-Right-Turn
4.057,1.33166,3.182605,1.188555,1.3722000000000003,3.040045,4.94971,3.4096550000000003,3.6114249999999997,3.1906499999999998,2.2080450000000003,0.9267350000000001,4.7703500000000005,1.1204,4.07668,3.2382399999999993,2.385745,4.1869499999999995,2.3205,1.400125,3.3137,1.1819,4.142895,2.156855,Slight-Left-Turn
4.471,3.9927,3.137015,2.819925,3.4286000000000003,4.324075000000001,1.84091,1.135715,2.9067749999999997,1.67505,3.941115,1.2222050000000002,4.0935500000000005,1.8836,0.65364,3.6043199999999995,1.830505,1.63165,2.3670999999999998,2.329125,0.44930000000000003,1.04306,0.529155,2.619155,Sharp-Right-Turn
0.745,1.2399,0.766335,2.108815,3.5062,3.701515,3.8227700000000002,1.0936050000000002,1.456025,1.3382500000000002,1.4471850000000002,3.6281749999999997,2.5284500000000003,1.0356,3.71636,0.62992,2.2469349999999997,1.21351,2.0875000000000004,1.121425,4.9307,2.94054,1.363095,0.446345,Slight-Left-Turn
3.1369999999999996,3.8091800000000005,2.954655,3.5310349999999997,3.6226000000000003,3.273505,2.69583,2.567455,1.8705249999999998,4.49575,4.532895,4.134695000000001,3.2475500000000004,4.045999999999999,3.6713199999999997,3.1467199999999993,4.652975,2.93253,4.2311000000000005,0.889175,3.6370999999999998,3.3107800000000003,3.7722550000000004,3.821135,Slight-Left-Turn
1.205,2.43278,4.778255,4.702275,1.1394000000000002,3.040045,4.87199,1.388375,3.9430249999999996,4.53785,2.461665,3.7970149999999996,1.4286500000000002,1.2052,1.6895599999999997,3.1924799999999998,1.8767749999999999,2.32855,3.6253,0.796275,4.4687,2.43146,0.529155,2.526695,Slight-Right-Turn
4.609,3.8091800000000005,0.720745,4.325805,2.0318000000000005,2.067295,1.37459,3.4096550000000003,2.7824249999999995,1.50665,1.9966949999999999,2.5729249999999997,3.2052500000000004,1.5868,4.61716,4.06192,1.9230450000000001,0.74891,0.5497000000000001,1.8181749999999999,0.44930000000000003,1.32074,3.725925,3.682445,Slight-Right-Turn
1.941,3.3045,3.364965,2.610775,2.9242,2.378575,4.13365,1.388375,1.373125,2.05395,1.1512950000000002,4.176905,2.9514500000000004,2.8164000000000002,4.30188,4.016159999999999,0.627485,3.9081900000000003,4.0913,0.378225,0.4031,1.32074,1.4094250000000001,4.329665,Sharp-Right-Turn
4.333,1.6069400000000003,4.641484999999999,2.652605,4.2434,1.950565,4.98857,4.588735,2.0363249999999997,3.02225,2.757555,3.163865,2.8668500000000003,4.724399999999999,2.04988,0.8129599999999999,0.673755,3.02545,0.9691000000000001,0.6104749999999999,2.1586999999999996,0.76538,3.1699650000000004,2.850305,Move-Forward
3.827,0.9187400000000001,3.456145,0.9375749999999999,1.3722000000000003,2.534215,4.09479,3.7886450000000003,4.9792749999999995,2.98015,4.110195,2.277455,4.98185,1.9260000000000002,0.51852,1.6366399999999999,3.820115,3.5829700000000004,4.9767,3.954875,1.4657,2.1537800000000002,1.363095,2.1106249999999998,Sharp-Right-Turn
3.1369999999999996,3.8091800000000005,2.954655,3.5310349999999997,3.6226000000000003,3.273505,2.69583,2.567455,1.8705249999999998,4.49575,4.532895,4.134695000000001,3.2475500000000004,4.045999999999999,3.6713199999999997,3.1467199999999993,4.652975,2.93253,4.2311000000000005,0.889175,3.6370999999999998,3.3107800000000003,3.7722550000000004,3.821135,Slight-Left-Turn
1.113,0.6893400000000001,5.006205,1.690515,3.3122000000000003,3.584785,2.50153,0.8830549999999999,2.2021249999999997,1.38035,2.5462050000000005,2.446295,2.7822500000000003,1.29,4.6622,1.0875199999999998,2.987255,2.23563,1.0623,4.001325,1.5119,1.96866,4.374545,1.740785,Sharp-Right-Turn
0.469,3.48802,2.042855,4.242145000000001,1.9930000000000003,2.767675,1.4523100000000002,1.9779149999999999,2.9067749999999997,4.20105,1.7008050000000001,4.345745,4.0089500000000005,4.7668,2.99572,3.7873599999999996,2.940985,4.23341,1.9943,2.0039749999999996,1.1885,1.4133,4.050235000000001,0.8161849999999999,Move-Forward
3.8729999999999998,1.2399,0.9031049999999999,4.953255,1.1782,2.456395,4.28909,1.5568149999999998,4.025924999999999,2.76965,3.983385,2.108615,2.8245500000000003,4.385199999999999,1.9598,3.37552,2.432015,3.5829700000000004,1.2021000000000002,0.842725,2.5744999999999996,1.50586,1.038785,0.769955,Sharp-Right-Turn
1.849,4.13034,2.316395,3.3218849999999995,2.4974,3.934975,1.76319,5.051945,1.7876249999999998,2.13815,4.532895,4.092485,0.83645,4.8092,2.72548,3.6958399999999996,4.652975,4.51217,3.6253,2.0039749999999996,0.6803,3.58846,4.374545,0.585035,Slight-Left-Turn
1.9869999999999999,1.10226,1.176645,4.744104999999999,3.5062,1.678195,2.9289899999999998,2.146355,4.025924999999999,2.72755,4.532895,2.910605,2.4015500000000003,4.385199999999999,4.07668,2.4603199999999994,3.958925,0.65599,2.9729,1.2607749999999998,4.8383,3.2182199999999996,3.3552850000000003,4.653275,Slight-Left-Turn
4.149,3.71742,1.632545,3.865675,2.6138000000000003,1.989475,4.01707,2.693785,4.481875,4.28525,2.6730150000000004,3.543755,1.2171500000000002,4.682,2.1849999999999996,1.31632,1.969315,2.8396100000000004,4.7903,4.326475,2.1125,0.81166,1.085115,2.2030849999999997,Slight-Left-Turn
3.413,1.05638,1.814905,2.234305,3.7778,3.156775,2.1906499999999998,4.462405,3.652875,1.04355,4.406085,3.712595,4.81265,4.8515999999999995,2.32012,3.7873599999999996,4.236545,4.23341,4.7903,4.558724999999999,0.9113,1.96866,4.050235000000001,2.2030849999999997,Slight-Left-Turn
4.655,0.73522,3.729685,1.899665,1.4498000000000002,2.222935,3.43417,1.9779149999999999,2.9067749999999997,3.56955,2.9689050000000003,4.599005,3.7551500000000004,0.866,3.2659599999999998,0.49263999999999997,4.236545,3.49005,1.2487,4.326475,1.6042999999999998,2.5703,0.899795,3.358835,Sharp-Right-Turn
1.527,0.82698,4.459125,1.857835,3.351,1.366915,2.77355,1.8936950000000001,4.233174999999999,4.664149999999999,2.842095,1.897565,3.3321500000000004,3.2403999999999997,3.94156,2.00272,3.681305,4.14049,4.4175,3.118775,4.3301,4.791740000000001,2.891985,2.804075,Slight-Right-Turn
3.413,2.3410200000000003,3.319375,2.066985,1.9930000000000003,1.794925,2.8512700000000004,4.546625000000001,3.6114249999999997,1.2961500000000001,2.334855,2.361875,4.30505,1.3324,1.86972,1.27056,3.820115,4.883850000000001,2.4137,4.605174999999999,4.422499999999999,4.8843,3.1699650000000004,0.908645,Slight-Right-Turn
4.287000000000001,4.0385800000000005,2.4987549999999996,4.534955,2.1094,4.674265,3.90049,2.7780050000000003,4.9792749999999995,2.30655,1.7430750000000002,2.910605,1.8939500000000002,4.6396,3.71636,2.9179199999999996,0.766295,3.21129,4.1379,4.976775,2.5744999999999996,3.3107800000000003,4.513535000000001,2.1106249999999998,Sharp-Right-Turn
2.447,2.5704200000000004,2.407575,3.3218849999999995,3.8942,4.557535,1.8020500000000002,2.146355,1.290225,3.94845,1.404915,2.530715,2.5284500000000003,1.5444,3.80644,0.5384,0.673755,4.04757,0.5963,4.883875,3.2675,4.56034,4.281885,2.1106249999999998,Move-Forward
2.815,2.6163,3.8664549999999998,2.945415,2.4198000000000004,2.534215,2.3460900000000002,2.104245,3.3627249999999993,2.93805,3.053445,2.3196649999999996,4.72805,1.8836,1.55444,1.5908799999999998,1.4603449999999998,0.79537,2.9729,2.0039749999999996,2.2973,3.07938,1.3167650000000002,4.653275,Slight-Left-Turn
2.953,3.6715400000000002,5.006205,1.063065,3.0018000000000002,4.713175,1.9963500000000003,2.483235,2.1192249999999997,1.21195,2.884365,3.0794449999999998,2.4861500000000003,4.724399999999999,0.69868,0.44687999999999994,2.709635,2.5608500000000003,0.8759,3.908425,0.5879,2.1075,1.085115,1.1397950000000001,Sharp-Right-Turn
0.9750000000000001,1.7904600000000002,2.361985,2.652605,2.5362,1.989475,4.05593,2.609565,4.854925,1.75925,1.0244849999999999,2.488505,2.5707500000000003,3.6220000000000003,4.6622,3.0094399999999997,1.414075,1.21351,1.6681000000000004,2.514925,2.2511,3.7273,3.308955,3.636215,Slight-Right-Turn
2.263,3.16686,3.9120449999999996,3.238225,4.9030000000000005,3.468055,2.03521,1.219935,4.440424999999999,1.16985,4.025655,3.163865,2.4438500000000003,0.9932,4.0316399999999994,1.7281599999999997,2.2469349999999997,3.62943,1.2021000000000002,1.353675,3.6833,2.94054,0.668145,3.081455,Sharp-Right-Turn
4.149,4.2221,3.592915,3.823845,1.2946,2.106205,1.60775,3.8307550000000004,3.114025,2.98015,2.1235049999999998,4.810055,3.5013500000000004,1.4596,3.8514799999999996,2.6433599999999995,3.912655,1.63165,2.2273,3.2581249999999997,2.8055,4.28266,2.011715,4.838195,Slight-Left-Turn
3.183,4.8185400000000005,1.5869550000000001,4.534955,4.7866,3.740425,1.8020500000000002,3.5780950000000002,3.8601249999999996,4.91675,4.701975,4.134695000000001,3.3321500000000004,3.9188,0.78876,2.09424,0.627485,4.41925,2.0875000000000004,2.793625,2.2511,1.4133,2.660335,1.278485,Move-Forward
1.757,2.4786599999999996,4.4135349999999995,4.618615,4.0106,2.689855,4.3279499999999995,2.9885550000000003,3.2798249999999998,3.10645,3.053445,0.968945,4.6857500000000005,4.470000000000001,3.8965199999999998,4.83984,4.8843250000000005,0.70245,3.2991,0.703375,4.0991,3.77358,3.3552850000000003,4.699505,Slight-Right-Turn
2.953,4.13034,3.228195,1.774175,3.1182,1.328005,3.31759,3.957085,2.492275,1.38035,2.461665,2.8683949999999996,2.1054500000000003,2.9012,1.32924,1.27056,1.4603449999999998,3.39713,4.8369,0.889175,3.6833,1.96866,3.5406050000000002,2.711615,Sharp-Right-Turn
4.103,1.2399,4.960614999999999,1.5650249999999999,4.0106,1.483645,4.3279499999999995,1.3041550000000002,3.9430249999999996,4.57995,1.9121550000000003,3.0794449999999998,4.64345,3.9188,1.6895599999999997,2.6433599999999995,4.514165,4.605090000000001,1.4817,4.651624999999999,2.3434999999999997,4.00498,1.177775,3.543755,Move-Forward
3.1369999999999996,3.5339,0.8119249999999999,4.953255,1.7602000000000002,4.596445,3.6673299999999998,2.272685,3.9430249999999996,3.73795,1.7430750000000002,2.9528149999999997,2.4015500000000003,0.866,0.9238799999999999,3.0551999999999992,2.339475,4.51217,1.4351000000000003,1.632375,3.5908999999999995,0.44142,4.513535000000001,1.602095,Slight-Left-Turn
1.573,2.29514,4.185585,3.029075,1.5274,2.184025,4.2113700000000005,5.009835000000001,3.9430249999999996,4.62205,4.110195,2.108615,1.3017500000000002,2.9436,0.56356,2.5976,4.144005,4.4657100000000005,1.4351000000000003,2.143325,1.5581,2.52402,2.7529950000000003,2.341775,Sharp-Right-Turn
3.1369999999999996,1.4693,0.948695,4.493124999999999,4.8642,1.328005,3.93935,1.135715,4.647675,2.43285,3.941115,2.361875,3.9243500000000004,1.3748,0.87884,3.284,2.570825,2.32855,4.9301,1.214325,2.5282999999999998,2.06122,0.621815,2.988995,Slight-Left-Turn
3.413,1.05638,1.814905,2.234305,3.7778,3.156775,2.1906499999999998,4.462405,3.652875,1.04355,4.406085,3.712595,4.81265,4.8515999999999995,2.32012,3.7873599999999996,4.236545,4.23341,4.7903,4.558724999999999,0.9113,1.96866,4.050235000000001,2.2030849999999997,Slight-Left-Turn
3.827,3.62566,3.0914249999999996,0.9794049999999999,3.8166,2.806585,4.28909,4.209745,4.854925,4.79045,1.954425,3.1216549999999996,0.79415,2.774,4.391959999999999,3.0094399999999997,1.506615,1.21351,0.7361000000000001,4.140675,4.2839,2.3388999999999998,4.976835,1.278485,Slight-Left-Turn
3.965,0.7811,2.8634749999999998,3.656525,3.545,2.106205,1.4523100000000002,2.230575,1.7876249999999998,0.8330500000000001,4.279275,1.011155,1.5555500000000002,3.7916000000000003,4.0316399999999994,0.67568,1.414075,2.32855,1.3419,4.047775,4.7921,1.7835400000000001,1.6410750000000003,4.375895,Slight-Right-Turn
1.251,1.8363400000000003,2.088445,2.317965,2.6138000000000003,2.378575,2.3460900000000002,1.3462649999999998,2.9067749999999997,3.40115,2.7152849999999997,3.6281749999999997,1.7247500000000002,4.3428,0.8338,1.31632,2.8947149999999997,1.58519,3.2058999999999997,4.837425,4.0066999999999995,2.24634,1.455755,3.821135,Move-Forward
3.9189999999999996,4.176220000000001,4.960614999999999,1.9833250000000002,1.9930000000000003,3.273505,3.58961,4.546625000000001,2.1192249999999997,3.06435,4.828785,3.4171249999999995,4.8549500000000005,3.7916000000000003,2.72548,1.8654399999999998,2.200665,4.09403,3.8117,3.536825,0.9575,1.6447,1.9190550000000002,4.838195,Sharp-Right-Turn
3.643,3.21274,4.367945000000001,4.827764999999999,3.3122000000000003,3.468055,4.52225,2.020025,2.6166249999999995,1.3382500000000002,1.0667550000000001,1.9819849999999999,1.0479500000000002,3.9188,1.059,1.4078399999999998,0.627485,4.83739,1.3885,4.605174999999999,1.9277,3.68102,3.7722550000000004,1.186025,Slight-Left-Turn
3.4589999999999996,1.8822200000000002,4.732664999999999,3.740185,1.5662000000000003,4.246255,1.8797700000000002,1.219935,2.077775,2.85385,2.292585,4.050274999999999,1.4286500000000002,0.8236,3.8965199999999998,4.51952,2.385745,0.47014999999999996,4.4175,1.864625,1.9739,0.99678,0.946125,3.682445,Sharp-Right-Turn
1.895,2.8915800000000003,1.176645,3.1545650000000003,3.351,3.040045,4.44453,2.651675,2.9896749999999996,4.1168499999999995,1.320375,4.978895,3.9243500000000004,4.5972,2.0048399999999997,1.9111999999999998,3.681305,2.51439,0.5497000000000001,0.889175,1.7429,1.08934,1.7337350000000002,3.358835,Move-Forward
1.251,0.9187400000000001,1.723725,1.314045,2.3810000000000002,3.078955,4.3279499999999995,2.820115,2.8238749999999997,4.1168499999999995,1.7430750000000002,4.261324999999999,4.13585,2.9436,0.96892,2.9636799999999996,4.699245,4.51217,0.6429,0.564025,2.9440999999999997,4.652900000000001,4.930505,2.341775,Slight-Left-Turn
4.333,3.21274,4.504714999999999,2.945415,1.5274,3.351325,2.42381,2.735895,1.207325,2.98015,4.701975,4.683425,2.6553500000000003,4.8092,4.48204,3.9703999999999997,1.275265,4.83739,2.4603,2.236225,4.052899999999999,3.8661399999999997,1.687405,2.480465,Slight-Right-Turn
3.5969999999999995,3.7633,2.134035,1.188555,3.0406000000000004,3.662605,4.40567,1.051495,4.191725,4.79045,3.4338750000000005,4.261324999999999,3.6705500000000004,1.1627999999999998,2.3651599999999995,2.00272,0.48867499999999997,2.46793,4.2311000000000005,4.001325,0.4031,0.9505000000000001,0.48282499999999995,3.728675,Move-Forward
1.205,1.4234200000000001,0.538385,1.4395349999999998,1.1782,2.456395,2.07407,1.3041550000000002,1.124425,1.16985,1.7008050000000001,1.6443050000000001,2.0208500000000003,3.0284,3.3560399999999997,2.41456,3.912655,3.95465,3.7184999999999997,2.793625,0.6341,0.76538,2.2433650000000003,3.589985,Move-Forward
0.515,4.8185400000000005,3.319375,2.276135,2.6138000000000003,1.717105,1.9574900000000002,0.9672749999999999,1.994875,2.43285,1.869885,3.4171249999999995,1.0902500000000002,3.5372,4.8873999999999995,3.7415999999999996,2.987255,4.51217,4.1845,2.096875,3.3137,3.3107800000000003,3.123635,1.648325,Move-Forward
4.379,4.2221,4.732664999999999,3.6146949999999998,4.7090000000000005,4.207345,4.79427,4.588735,4.440424999999999,3.31695,4.701975,3.712595,1.3017500000000002,4.682,3.8965199999999998,2.2315199999999997,2.385745,1.7245700000000002,0.9225,1.8181749999999999,2.0663,1.36702,1.363095,1.0011050000000001,Sharp-Right-Turn
0.653,2.43278,3.2737849999999997,1.355875,1.3334000000000001,4.090615,3.55075,3.6623150000000004,1.5803749999999999,3.99055,3.983385,4.936684999999999,2.2746500000000003,1.8412000000000002,0.65364,3.284,3.3574149999999996,3.39713,1.0623,0.378225,2.9440999999999997,4.09754,2.475015,4.514585,Move-Forward
3.551,0.6893400000000001,4.869434999999999,2.066985,1.7602000000000002,2.573125,4.79427,3.9991950000000003,4.896375,3.1906499999999998,3.222525,1.391045,3.8820500000000004,4.6396,1.01396,2.5976,1.737965,1.95687,0.6429,3.397475,1.2347000000000001,2.89426,2.660335,4.560815,Slight-Left-Turn
3.275,3.44214,1.131055,3.656525,4.2822000000000005,2.845495,2.73469,2.104245,3.9430249999999996,2.5170500000000002,0.897675,4.894475,1.9785500000000003,0.8236,3.2209199999999996,4.199199999999999,2.0618549999999995,0.42369,4.5573,0.564025,3.6833,2.1075,2.428685,3.405065,Sharp-Right-Turn
3.827,3.62566,3.0914249999999996,0.9794049999999999,3.8166,2.806585,4.28909,4.209745,4.854925,4.79045,1.954425,3.1216549999999996,0.79415,2.774,4.391959999999999,3.0094399999999997,1.506615,1.21351,0.7361000000000001,4.140675,4.2839,2.3388999999999998,4.976835,1.278485,Slight-Left-Turn
1.619,0.45994,2.954655,2.276135,2.3810000000000002,3.584785,4.71655,0.9672749999999999,4.233174999999999,1.08565,3.7297650000000004,2.404085,1.0056500000000002,2.4348,1.1941199999999998,0.90448,2.940985,0.51661,3.0661,4.930325,0.4031,3.2645,0.7608050000000001,2.2030849999999997,Sharp-Right-Turn
4.379,4.2221,4.732664999999999,3.6146949999999998,4.7090000000000005,4.207345,4.79427,4.588735,4.440424999999999,3.31695,4.701975,3.712595,1.3017500000000002,4.682,3.8965199999999998,2.2315199999999997,2.385745,1.7245700000000002,0.9225,1.8181749999999999,2.0663,1.36702,1.363095,1.0011050000000001,Sharp-Right-Turn
0.837,1.2399,2.134035,3.029075,1.9154,1.911655,3.12329,2.9885550000000003,2.9067749999999997,4.664149999999999,4.406085,1.433255,2.7822500000000003,2.0108,3.40108,4.3822399999999995,2.848445,4.41925,0.8293,1.957525,3.3598999999999997,3.9587000000000003,3.725925,4.791964999999999,Move-Forward
0.9750000000000001,1.1481400000000002,1.9516749999999998,2.652605,4.1658,3.973885,3.90049,1.135715,3.9844749999999998,3.1906499999999998,1.404915,3.585965,2.0208500000000003,2.0956,2.13996,3.0551999999999992,0.997645,0.93475,4.6039,3.397475,3.6833,1.9223800000000002,4.235555,3.913595,Move-Forward
1.619,2.8457,1.7693149999999997,2.317965,1.9154,4.362985,1.49117,0.8830549999999999,2.5751749999999998,4.07475,4.363815000000001,4.936684999999999,1.0056500000000002,2.8588,0.56356,1.6366399999999999,2.940985,4.55863,3.3923,4.465825000000001,2.8516999999999997,0.48769999999999997,3.494275,0.723725,Slight-Right-Turn
1.343,2.20338,4.139995,1.021235,2.8466000000000005,2.106205,2.1906499999999998,3.704425,4.398974999999999,3.44325,2.926635,2.530715,1.1748500000000002,2.0956,2.27508,4.93136,1.5528849999999998,0.79537,1.5749,3.6297249999999996,1.9277,2.3388999999999998,0.853465,1.463405,Move-Forward
3.643,2.1116200000000003,1.3590049999999998,1.9833250000000002,4.747800000000001,2.845495,4.44453,1.809475,1.829075,2.05395,2.0812350000000004,0.842315,3.0360500000000004,1.714,1.5093999999999999,4.199199999999999,4.005195,3.07191,4.7903,4.233575,4.5611,4.32894,0.899795,1.971935,Slight-Left-Turn
1.205,1.4234200000000001,0.538385,1.4395349999999998,1.1782,2.456395,2.07407,1.3041550000000002,1.124425,1.16985,0.939945,1.6443050000000001,2.0208500000000003,3.0284,3.3560399999999997,2.41456,3.912655,3.95465,3.7184999999999997,2.793625,0.6341,0.76538,2.2433650000000003,3.589985,Slight-Right-Turn
3.689,1.05638,1.267825,3.070905,3.9718,2.378575,2.69583,2.9885550000000003,3.0725749999999996,3.40115,3.5606850000000003,3.9658549999999995,4.8549500000000005,0.9932,0.87884,3.0094399999999997,4.236545,4.74447,4.7903,3.769075,0.9113,1.96866,1.2241050000000002,2.249315,Move-Forward
3.8729999999999998,4.31386,2.772295,3.656525,3.5062,3.195685,2.73469,3.451765,1.290225,4.74835,2.842095,4.4723749999999995,4.5165500000000005,1.9684,1.7346,0.90448,4.144005,4.00111,2.6001000000000003,4.512275,0.8189,4.1901,4.4208750000000006,2.896535,Move-Forward
1.343,4.0385800000000005,0.6295649999999999,3.949335,1.1394000000000002,2.534215,1.91863,1.935805,2.160675,1.59085,2.630745,1.813145,3.1629500000000004,4.724399999999999,0.78876,2.7348799999999995,1.182725,0.93475,3.9981,1.6788249999999998,1.2809,0.9505000000000001,1.085115,3.405065,Slight-Right-Turn
1.9869999999999999,4.58914,4.094405,4.325805,4.4374,4.012795000000001,4.71655,4.967725,2.7409749999999997,1.75925,1.4471850000000002,2.108615,0.79415,1.2476,3.71636,4.70256,1.182725,4.09403,1.5749,3.0723249999999998,2.2049,4.6066199999999995,2.521345,2.942765,Slight-Left-Turn
0.42300000000000004,0.45994,2.361985,1.230385,2.1482,2.300755,1.76319,4.209745,2.243575,2.98015,4.363815000000001,2.193035,1.9362500000000002,2.4772,3.7613999999999996,2.6433599999999995,4.699245,2.60731,0.36330000000000007,1.8181749999999999,2.2973,2.89426,4.328215,3.543755,Slight-Right-Turn
4.655,1.05638,1.7693149999999997,4.451295,1.1782,4.868815,2.26837,1.5568149999999998,1.207325,1.25405,1.954425,4.936684999999999,3.2898500000000004,1.9684,4.6622,2.3230399999999998,4.699245,0.60953,0.36330000000000007,2.236225,4.6073,2.3388999999999998,4.281885,2.988995,Sharp-Right-Turn
0.6990000000000001,1.1481400000000002,3.000245,2.066985,3.6614000000000004,2.028385,2.73469,1.7252550000000002,4.2746249999999995,2.01185,1.616265,3.7970149999999996,3.0783500000000004,1.1204,2.6353999999999997,0.8129599999999999,2.200665,2.9789900000000005,2.2739000000000003,3.954875,4.5611,2.8479799999999997,2.614005,1.0473350000000001,Sharp-Right-Turn
1.619,1.19402,4.4135349999999995,2.276135,2.8078000000000003,3.040045,2.1129300000000004,3.957085,4.316075,2.4749499999999998,4.913325,1.559885,3.2052500000000004,1.29,4.797319999999999,1.04176,3.6350350000000002,2.14271,0.6429,4.512275,3.5446999999999997,2.38518,4.513535000000001,4.560815,Slight-Right-Turn
2.493,4.635020000000001,2.4987549999999996,3.1963950000000003,3.1958,4.518625,1.37459,4.167635000000001,1.5389249999999999,0.8330500000000001,3.8565750000000003,1.179995,0.96335,2.986,2.77052,1.5908799999999998,1.8767749999999999,2.46793,0.7361000000000001,4.280025,0.7265,1.4133,2.891985,1.278485,Slight-Right-Turn
4.747,5.00206,2.361985,3.5728649999999997,4.0882000000000005,4.557535,3.23987,3.451765,2.243575,4.20105,4.448355,1.6443050000000001,3.6705500000000004,2.0532,1.2841999999999998,4.56528,2.570825,4.09403,4.5573,4.558724999999999,2.7131,2.8479799999999997,2.475015,2.572925,Sharp-Right-Turn
0.929,1.6987,3.592915,4.242145000000001,4.321000000000001,2.650945,4.59997,4.420294999999999,1.3316749999999997,3.35905,1.8276150000000002,2.699555,4.6857500000000005,4.724399999999999,4.797319999999999,1.36208,1.506615,1.21351,2.6933,1.8181749999999999,0.5879,4.3752200000000006,1.131445,3.266375,Slight-Left-Turn
1.343,3.44214,2.4987549999999996,1.941495,2.8854,2.300755,2.30723,4.251855000000001,1.0000749999999998,2.3907499999999997,4.152465,2.5729249999999997,1.4286500000000002,4.6396,3.49116,2.6433599999999995,1.969315,4.4657100000000005,2.6001000000000003,1.214325,1.1423,3.8198600000000003,3.077305,2.711615,Slight-Right-Turn
4.057,3.44214,5.006205,1.941495,1.217,3.273505,3.62847,4.251855000000001,1.3316749999999997,1.67505,1.616265,4.345745,4.6011500000000005,0.9508,4.52708,4.24496,2.385745,4.14049,3.6719,1.864625,4.0066999999999995,2.47774,1.038785,2.572925,Move-Forward
1.665,1.97398,2.316395,4.9114249999999995,4.0106,4.868815,1.60775,3.2412150000000004,2.6166249999999995,3.78005,4.237005,4.978895,4.38965,4.5548,0.56356,0.58416,3.264875,2.23563,0.6429,4.187125,4.9307,2.24634,3.5869350000000004,2.388005,Slight-Left-Turn
2.1710000000000003,3.16686,1.131055,1.4813649999999998,4.4762,2.222935,2.8512700000000004,2.525345,3.0725749999999996,3.1906499999999998,2.884365,4.7256350000000005,2.8668500000000003,1.6292,1.41932,2.3230399999999998,4.745515,2.74669,4.6971,3.908425,2.3434999999999997,4.05126,0.621815,0.446345,Slight-Right-Turn
4.655,4.864420000000001,4.504714999999999,3.698355,1.8378,3.934975,3.00671,5.009835000000001,2.2850249999999996,3.94845,2.7152849999999997,1.4754649999999998,3.2898500000000004,2.2228,1.23916,3.5127999999999995,0.766295,0.8418300000000001,0.9691000000000001,4.837425,3.0827,2.43146,4.837845,3.358835,Slight-Left-Turn
1.619,0.96462,3.5017349999999996,2.192475,1.9154,4.946635000000001,2.03521,3.5780950000000002,3.114025,3.94845,2.165775,4.008065,4.05125,1.4596,4.61716,1.6824,2.7559050000000003,1.12059,4.2777,1.771725,4.0066999999999995,1.8761,1.965385,3.867365,Move-Forward
4.977,1.7904600000000002,3.045835,4.283975,1.3334000000000001,3.701515,3.27873,1.6831450000000001,3.3627249999999993,2.34865,2.2503150000000005,3.6281749999999997,4.9395500000000006,1.2052,4.436999999999999,4.51952,3.264875,3.81527,3.2525,0.889175,1.4195,1.36702,0.7608050000000001,2.665385,Slight-Left-Turn
2.585,0.6434599999999999,0.492795,4.200315,1.3334000000000001,3.779335,3.58961,0.925165,2.948225,1.00145,3.391605,2.910605,1.3017500000000002,3.6220000000000003,3.49116,1.4078399999999998,3.3574149999999996,2.65377,4.044700000000001,4.7909749999999995,3.6833,4.3752200000000006,0.621815,3.451295,Slight-Left-Turn
1.803,1.7904600000000002,1.814905,4.116655,3.7002,3.934975,4.44453,4.841395,1.994875,3.65375,4.237005,3.290495,1.5978500000000002,3.4099999999999997,1.2841999999999998,0.67568,4.745515,3.81527,2.7865,1.632375,2.4821,1.22818,2.521345,4.006055,Sharp-Right-Turn
3.505,4.405620000000001,0.994285,2.987245,3.8554000000000004,2.339665,4.36681,4.799284999999999,0.958625,4.41155,1.362645,2.150825,1.3017500000000002,4.682,4.391959999999999,0.8587199999999999,2.293205,2.5608500000000003,0.4565,3.304575,0.6341,1.7835400000000001,2.289695,0.908645,Move-Forward
3.045,2.1116200000000003,2.726705,3.5310349999999997,4.3986,3.857155,2.69583,4.251855000000001,3.2383749999999996,4.53785,4.110195,4.810055,3.6705500000000004,2.4348,2.13996,4.83984,3.218605,4.41925,1.8545000000000003,0.656925,0.7727,4.09754,1.5484149999999999,2.665385,Slight-Right-Turn
3.735,4.8185400000000005,4.869434999999999,3.4473749999999996,4.5926,1.794925,2.1906499999999998,3.283325,1.7876249999999998,1.38035,4.997865,3.2482849999999996,2.9091500000000003,4.894,2.77052,0.7671999999999999,2.385745,0.9812099999999999,2.6001000000000003,4.837425,4.514899999999999,1.6447,3.9575750000000003,3.081455,Move-Forward
